Customer ID	cluster_label
7270-BDIOA	0
4455-BFSPD	2
0164-APGRB	2
1482-OXZSY	0
3486-NPGST	1
0230-WEQUW	2
2192-CKRLV	2
2460-NGXBJ	1
1561-BWHIN	1
1976-CFOCS	0
2162-FRZAA	1
2719-BDAQO	0
6898-MDLZW	1
5647-FXOTP	2
2077-MPJQO	1
5396-IZEPB	1
9499-XPZXM	2
6661-EIPZC	1
2599-CIPQE	2
5149-QYTTU	2
3088-LHEFH	0
8738-JOKAR	1
0219-YTZUE	0
0377-JBKKT	1
9074-KGVOX	1
3594-BDSOA	1
6121-VZNQB	0
1728-BQDMA	1
6702-OHFWR	0
3372-KWFBM	0
1728-CXQBE	2
3452-ABWRL	2
1136-XGEQU	2
8434-PNQZX	1
9754-CLVZW	1
3097-NNSPB	0
3486-KHMLI	1
9257-AZMTZ	1
8717-VCTXJ	1
1925-GMVBW	1
2507-QZPQS	1
2931-XIQBR	2
2786-GCDPI	2
2027-OAQQC	0
7706-DZNKK	1
2418-TPEUN	1
2988-GBIVW	2
0322-YINQP	0
2573-GYRUU	2
7100-FQPRV	2
7874-ECPQJ	1
9776-CLUJA	0
4883-KCPZJ	1
9405-GPBBG	2
9699-UBQFS	2
0428-IKYCP	1
4860-YZGZM	1
2005-DWQZJ	1
6248-BSHKG	1
1984-GPTEH	1
9626-VFRGG	2
7924-GJZFI	1
2521-NPUZR	2
4029-HPFVY	0
6377-WHAOX	2
3082-VQXNH	1
1689-YQBYY	0
2055-PDADH	0
4979-HPRFL	1
0106-GHRQR	1
9938-PRCVK	1
1415-YFWLT	0
5756-OZRIO	2
4351-QLCSU	0
8015-IHCGW	2
4632-PAOYU	1
9680-NIAUV	2
2480-JZOSN	1
6994-ORCWG	1
5774-XZTQC	1
2122-SZZZD	1
2040-OBMLJ	2
5494-WOZRZ	2
6769-DYBQN	0
0265-EDXBD	0
8749-CLJXC	1
7820-ZYGNY	2
4676-MQUEA	2
1423-BMPBQ	1
9500-LTVBP	1
4576-CSAJH	0
6086-ESGRL	0
2111-DWYHN	1
8952-WCVCD	2
1028-FFNJK	2
3757-NJYBX	0
9975-GPKZU	1
2215-ZAFGX	1
9780-FKVVF	0
2302-ANTDP	2
3211-ILJTT	0
0013-MHZWF	0
0379-DJQHR	2
2284-VFLKH	2
7821-DPRQE	2
9993-LHIEB	2
8679-JOEVF	0
2703-AMTUL	1
1702-CCFNJ	2
8617-ENBDS	1
6490-FGZAT	1
2519-FAKOD	0
0187-QSXOE	1
7644-OMVMY	1
9638-JIQYA	1
5022-JNQEQ	1
0195-IESCP	0
3104-OWCGK	2
9796-MVYXX	1
3911-RSNHI	2
4753-PADAS	2
1335-NTIUC	1
7317-GGVPB	2
0327-WFZSY	2
0301-KOBTQ	1
0727-BNRLG	2
4825-FUREZ	1
2649-HWLYB	2
7176-WRTNX	2
0048-PIHNL	1
7693-LCKZL	0
1760-CAZHT	1
7074-IEVOJ	0
4893-GYUJU	1
2685-SREOM	0
9958-MEKUC	2
2709-UQGNP	1
2675-IJRGJ	1
3208-YPIOE	0
5402-HTOTQ	1
7502-BNYGS	2
9426-SXNHE	1
3195-TQDZX	1
6860-YRJZP	1
3891-PUQOD	0
3422-LYEPQ	0
8393-DLHGA	0
2739-CACDQ	1
1172-VIYBP	2
5875-YPQFJ	0
4806-HIPDW	0
6766-HFKLA	2
6388-TABGU	1
0203-HHYIJ	1
4807-IZYOZ	1
3487-EARAT	2
4256-ZWTZI	1
6844-DZKRF	1
9214-EKVXR	0
4334-HOWRP	2
7905-NJMXS	0
0303-UNCIP	1
2675-DHUTR	2
5649-ANRML	0
8388-FYNPZ	0
0979-MOZQI	1
5951-AOFIH	1
0872-CASZJ	2
5136-KCKGI	0
9435-JMLSX	2
2682-KEVRP	1
4075-JFPGR	2
3896-RCYYE	2
2862-JVEOY	1
8938-UMKPI	2
4238-JSSWH	2
6532-YLWSI	1
4990-ALDGW	1
1448-CYWKC	2
9577-WJVCQ	2
5423-BHIXO	1
5377-NDTOU	2
0420-BWTPW	0
0197-PNKNK	2
9647-ERGBE	0
6921-OZMFH	1
1444-VVSGW	2
6174-NRBTZ	1
6445-TNRXS	2
6635-MYYYZ	0
8305-VHZBZ	0
9814-AOUDH	1
2178-PMGCJ	1
1905-OEILC	1
1850-AKQEP	1
3363-EWLGO	1
4729-XKASR	0
3957-SQXML	1
4678-DVQEO	0
9135-HSWOC	1
5229-DTFYB	2
2207-NHRJK	0
8409-WQJUX	1
9985-MWVIX	0
3629-WEAAM	1
1619-YWUBB	1
6682-VCIXC	1
8123-QBNAZ	2
6892-XPFPU	0
1090-PYKCI	2
7740-BTPUX	2
8348-HFYIV	0
3800-LYTRK	1
6615-ZGEDR	0
8901-HJXTF	0
7009-LGECI	0
3566-HJGPK	1
6646-QVXLR	2
8042-RNLKO	1
7520-HQWJU	2
5170-PTRKA	1
2946-KIQSP	1
9968-FFVVH	2
2088-IEBAU	2
8262-COGGB	1
3865-QBWSJ	2
6818-DJXAA	0
6685-XSHHU	1
1752-OZXFY	2
5696-EXCYS	1
8851-RAGOV	2
3115-JPJDD	2
0447-RXSGD	1
6322-PJJDJ	2
7993-NQLJE	1
5562-BETPV	1
8749-JMNKX	2
5176-LMJXE	1
0325-XBFAC	0
4350-ZTLPI	2
5133-VRSAB	1
1794-SWWKL	1
1583-IHQZE	0
4559-UWIHT	1
4619-EVPHY	1
3133-PZNSR	2
4774-HHGGS	1
4039-HEUNW	0
3946-MHCZW	0
4854-SSLTN	1
6833-JMZYP	0
8100-HZZLJ	1
3565-UNOCC	0
2778-OCLGR	0
9168-INPSZ	2
7114-AEOZE	1
1465-LNTLJ	1
8375-KVTHK	2
0959-WHOKV	2
3709-OIJEA	1
6641-XRPSU	0
4903-UYAVB	0
8840-DQLGN	0
8532-UEFWH	1
7817-BOQPW	0
2380-DAMQP	2
8263-QMNTJ	2
3198-VELRD	0
7781-EWARA	2
3363-DTIVD	2
0685-MLYYM	0
3889-VWBID	2
9693-XMUOB	1
8668-KNZTI	2
5397-NSKQG	2
4818-QIUFN	0
7550-WIQVA	2
9894-EZEWG	0
4518-FZBSX	1
9488-HGMJH	0
8436-BJUMM	0
6629-CZTTH	0
3938-YFPXD	2
9063-ZGTUY	1
8661-BOYNW	2
4998-IKFSE	2
5140-FOMCQ	2
1057-FOGLZ	1
3723-BFBGR	1
7159-FVYPK	1
5419-JKZNQ	0
9953-ZMKSM	1
0504-HHAPI	0
1985-MBRYP	1
2592-SEIFQ	0
2569-WGERO	1
4459-BBGHE	1
8120-JDCAM	1
0491-KAPQG	1
9079-LWTFD	2
7243-LCGGZ	1
0219-QAERP	1
0868-VJRDR	2
5837-LXSDN	1
5627-TVBPP	1
8696-JKZNU	0
5975-BAICR	1
6007-TCTST	2
8608-OZTLB	2
3482-ABPKK	1
3653-NCRDJ	1
2176-LVPNX	2
3717-OFRTN	1
7136-IHZJA	2
8357-EQXFO	0
2202-CUYXZ	0
8089-UZWLX	2
8200-LGKSR	2
9318-NKNFC	0
5568-DMXZS	1
0218-QNVAS	2
7627-JKIAZ	0
7580-UGXNC	0
0311-QYWSS	0
9700-ISPUP	1
3097-IDVPU	1
0870-VEMYL	0
0781-LKXBR	0
6918-UMQCG	0
8158-WPEZG	1
0366-NQSHS	1
0621-TSSMU	1
1157-BQCUW	0
0336-PIKEI	2
4536-PLEQY	0
4538-WNTMJ	1
4301-VVZKA	1
2542-HYGIQ	1
4353-HYOJD	1
5329-KRDTM	2
9093-FPDLG	0
4194-FJARJ	2
3522-CDKHF	0
3933-DQPWX	1
2452-MRMZF	1
0365-GXEZS	1
3675-EQOZA	1
7242-EDTYC	1
3173-NVMPX	1
2789-CZANW	2
3638-DIMPH	1
8937-RDTHP	0
1140-UKVZG	1
5304-EFJLP	2
4891-NLUBA	2
5286-YHCVC	2
0897-FEGMU	0
8189-DUKMV	1
8445-DNBAE	0
7576-OYWBN	0
9334-GWGOW	1
5655-JSMZM	2
2796-NNUFI	1
7581-EBBOU	2
2805-AUFQN	1
5268-DSMNQ	2
2737-WFVYW	0
6368-TZZDT	1
8593-WHYHV	0
5197-PYEPU	2
6663-JOCQO	1
2279-AXJJK	2
5313-FPXWG	1
4013-TLDHQ	0
4827-USJHP	1
6394-HHHZM	1
9560-BBZXK	1
7739-LAXOG	0
8092-NLTGF	1
1768-ZAIFU	0
3865-ZFZIB	1
6097-EQISJ	2
6917-FIJHC	1
3569-EDBPQ	1
1042-HFUCW	1
9465-RWMXL	0
7921-BEPCI	2
9170-GYZJC	0
3976-BWUCK	0
3058-HJCUY	0
8909-BOLNL	1
1866-RZZQS	0
1573-LGXBA	2
7562-UXTPG	1
6845-RGTYS	2
8098-TDCBU	1
2720-WGKHP	0
0310-SUCIN	2
0315-LVCRK	1
8250-ZNGGW	1
2172-EJXVF	2
0103-CSITQ	2
0556-FJEGU	2
9227-YBAXE	2
4636-JGAAI	2
1093-YSWCA	1
4558-FANTW	0
1552-CZCLL	1
0263-FJTQO	2
2826-DXLQO	1
7639-SUPCW	0
2270-CHBFN	2
1248-DYXUB	1
7361-YPXFS	1
4119-ZYPZY	2
4797-MIWUM	1
7554-AKDQF	1
6223-DHJGV	1
4936-YPJNK	1
6847-KJLTS	2
4811-JBUVU	1
2369-FEVNO	1
4824-GUCBY	1
0859-YGKFW	1
0699-NDKJM	1
7049-GKVZY	1
